ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30D,67.21,3645918.04,217.15392,1169.17937,15298.8192,434.2588800000001,2023-04-19 15:23:33.793086
GD30D,67.21,471364.88,14836.948,2664.0,17962.819199999998,6651.5,2023-04-19 15:23:43.810521
GD30D,67.21,115111.0,2112.38541,12545.9256,12545.9256,3055.43304,2023-04-19 15:23:53.850068
GD30D,67.21,780353.0,17420.8134,4987.15965,1002.6344,7256.852,2023-04-19 15:24:03.857565
GD30D,67.21,500000.0,1432.7529799999998,1552.57074,5230.0625,934.2998699999999,2023-04-19 15:24:13.864146
GD30D,67.21,10000.0,9120.4704,658.4032,5697.236999999999,4379.5139899999995,2023-04-19 15:24:23.873645
GD30D,67.21,3148.94,7663.5288,2020.1870299999998,2020.1870299999998,7663.5288,2023-04-19 15:24:33.879498
GD30D,67.21,17255000.0,3627.0360000000005,12205.74135,5230.0625,3627.0360000000005,2023-04-19 15:24:43.942036
GD30D,67.21,61831.0,15957.0928,89.76669,89.76669,2647.0928000000004,2023-04-19 15:24:53.952165
GD30D,67.22,587829.46,10366.0942,1329.75213,1158.5736,10366.0942,2023-04-19 15:25:03.956631
GD30D,67.21,35815.29,4456.4542,6061.81536,1158.5736,2790.3,2023-04-19 15:25:13.997901
GD30D,67.21,3160.13,1963.4912,1498.9875,1498.9875,1963.4912,2023-04-19 15:25:24.003824
GD30D,67.21,208045.0,3498.29145,5953.868239999999,1158.5736,3216.3,2023-04-19 15:25:34.158927
GD30D,67.21,16191.95,14474.39,1211.26223,1211.26223,2177.925,2023-04-19 15:25:44.177233
GD30D,67.21,89489.47,14016.604000000001,5324.0,5324.0,14016.604000000001,2023-04-19 15:25:54.246152
GD30D,67.21,5362.0,13411.454000000002,4281.827,4281.827,12739.538,2023-04-19 15:26:04.254554
GD30D,67.21,125228.85,3976.0319999999997,1708.45377,1708.45377,3979.026,2023-04-19 15:26:14.272185
GD30D,67.21,3171.36,47314.224,1509.79815,1509.79815,4737.165300000001,2023-04-19 15:26:24.664088
GD30D,67.21,182596.57,42997.459500000004,1604.7065,1604.7065,417.149,2023-04-19 15:26:34.758261
GD30D,67.23,20941000.0,42997.459500000004,3113.6890000000003,1604.1747,417.149,2023-04-19 15:26:44.789533
GD30D,67.21,5362.0,40557.248999999996,2299.58211,2299.58211,40557.248999999996,2023-04-19 15:26:54.792499
GD30D,67.23,1497340.33,33469.992,6213.46502,2299.58211,33469.992,2023-04-19 15:27:04.835998
GD30D,67.21,65900.0,33374.1465,1604.05404,1604.05404,32418.612,2023-04-19 15:27:14.870117
GD30D,67.21,1082.49,31851.504,472.3266,472.3266,31851.504,2023-04-19 15:27:24.943931
GD30D,67.21,135701.0,31851.504,53024.979419999996,49999.75847999999,31851.504,2023-04-19 15:27:35.478902
GD30D,67.23,3188.28,31851.504,13261.62466,13261.62466,11880.244949999998,2023-04-19 15:27:45.541250
GD30D,67.24,76087.36,31851.504,1526.1592500000002,1526.1592500000002,9564.201219999999,2023-04-19 15:27:55.547762
GD30D,67.25,194900000.0,31851.504,9745.27904,9745.27904,31851.504,2023-04-19 15:28:05.569899
GD30D,67.24,1011185.71,6704.5,9733.596599999999,9733.596599999999,6969.5,2023-04-19 15:28:15.582159
GD30D,67.24,94429.77,198.78459999999998,62291.079000000005,47328.03,101.9136,2023-04-19 15:28:25.920609
GD30D,67.24,6392086.59,6704.5,131.10266000000001,131.10266000000001,3598.05375,2023-04-19 15:28:35.961845
GD30D,67.24,407464.0,53040.0,2456.8078,2456.8078,3600.76875,2023-04-19 15:28:45.992369
GD30D,67.24,609.18,53040.0,2456.8078,2456.8078,2761.783,2023-04-19 15:28:56.071075
GD30D,67.24,3205.29,56047.367999999995,922.5777499999999,2369.32419,3009.636,2023-04-19 15:29:06.111122
GD30D,67.24,300000.0,53013.48,2232.14257,26.539,3600.76875,2023-04-19 15:29:16.144236
GD30D,67.24,38106.18,53013.48,2041.7718999999997,26.53,743.2305,2023-04-19 15:29:26.160453
GD30D,67.24,31299.0,7222.05807,96.0748,96.0748,7222.05807,2023-04-19 15:29:36.183730
GD30D,67.24,5366.0,6413.149350000001,96.0748,96.0748,6413.149350000001,2023-04-19 15:29:46.206054
