SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.7596274027570742,-0.6776749178762447,-0.6667249178737418,-0.7418525365364123
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6848096628327021,-0.6779749178762446,-0.6670249178737417,-0.6738600729271961
-0.6711399169368318,-0.5412800187473001,-0.5234866617513176,-0.6601895068219935
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6779749178762446,-0.6779749178762446,-0.6670249178737417,-0.6670249178737417
-0.6984607392138044,-0.6779749178762446,-0.6670249178737417,-0.6875119683974497
-0.814119422610546,-0.7117541942688007,-0.7008062390842237,-0.7349512636988365
